	id	sentence	Valence	Arousal	Dominance
2809	Madame_White_Snake_2556_3060	But this term, which is relatively speaking, a neologism (The earliest uses were around the beginning of the 20th century Oxford English Dictionary, “Femme, ” Oxford University Press, http://dictionary.oed.com/cgi/entry/50083541/50083541se3?single=1&query_type=word&queryword=femme+fatale&first=1&max_to_show=10&hilite=50083541se3 ), is an apt description of the depiction of Madame White Snake and all her incarnations.	0.5	0.375	0.51724137931
9431	hotel-california_5135_5232	I died in those last moments, suffocating on my own exhaled breath, and this, this was my reward.	0.4	0.625	0.448275862069
6169	Tupelo-Honey-Cafe_3713_3729	Okay, that's it!	0.4	0.5625	0.586206896552
7387	audubon2_1720_1793	Bring beauty, mystery, adventure and the natural world back in your life.	0.6	0.5	0.586206896552
5271	SemEval_213	Ex-JonBenet suspect: Child porn case dropped 	0.45	0.5625	0.448275862069
4960	SemEval_1278	Northeaster cancels flights, shuts schools	0.25	0.4375	0.51724137931
2018	Fermentation_Eminent-Domain_14085_14112	People are receptive to it.	0.5625	0.359375	0.51724137931
4659	SemEval_1000	Terror officials see Al Qaeda chiefs regaining power	0.125	0.671875	0.344827586207
2329	HistoryLasVegas_3698_3816	Their supplies scarce, their harvest meager, and their spirit broken, they abandoned the fort in 1858.	0.2	0.4375	0.241379310345
8719	easy_money_4719_4764	I didn't see much money in hieroglyphic porn.	0.5	0.375	0.448275862069
1636	Ant_Robot_8960_9254	These sensors would correspond to the cells in the ants’ eyes sensitive to polarized light, and research has shown that many insects, including ants, do navigate using a path integration system synthesizing input from a polarization compasses and from a sort of odometer (Labhart, et al, 2002).	0.5	0.4375	0.51724137931
6543	WhatToHongKong_8660_8749	Also check out Star Computer City in the Star House near the Star Ferry terminal.	0.55	0.4375	0.51724137931
5572	SemEval_712	7 Die As US Helicopter Crashes in Iraq	0.3	0.4375	0.448275862069
7991	captured_moments_28283_28308	Malaquez turned to Tasha.	0.5	0.375	0.448275862069
9545	lessig_blog-carbon_1442_1502	Peter Collopy: Dopplr has a nice carbon calculator built-in.	0.5	0.4375	0.51724137931
4776	SemEval_1109	Retinal implant helping blind people see again	0.6	0.375	0.586206896552
3409	NYTnewswire9_6892_6994	Not until the day before Tibbets and his crew flew to Hiroshima was the 509th told what was happening.	0.45	0.4375	0.241379310345
1865	Black_and_white_12612_12684	The use of white was proof that man had conquered nature.	0.5	0.4375	0.51724137931
3756	Nathans_Bylichka_27114_27183	The woman paused before another door, this one not barred but locked.	0.5	0.4375	0.51724137931
7117	anth_essay_4_4597_4711	In Guatemala over 450 villages were destroyed, 200,000 Mayans were killed, and over 1 million more were displaced.	0.25	0.4375	0.431034482759
4800	SemEval_1131	Google unveils do-it-yourself search engine	0.583333333333	0.541666666667	0.747126436782
4986	SemEval_1300	Libby defense upsets judge, rests	0.25	0.4375	0.632183908046
3923	Nathans_Bylichka_3531_3576	Even the city feels alive when spring comes.”	0.75	0.6875	0.655172413793
3739	Nathans_Bylichka_26226_26256	How can I help you gentlemen?”	0.583333333333	0.59375	0.51724137931
7003	WhereToHongKong_65674_65855	A Turbo Cat ferry makes a one-hour trip (7am–7pm) from Hong Kong’s Macau Ferry Terminal to Shekou on the Natau Peninsula, which is part of the economic zone.	0.5	0.4375	0.51724137931
2660	IntroDublin_2759_2843	O’Connell Street, the city’s grand boulevard, leads north to Parnell Square.	0.5	0.4375	0.51724137931
2062	Fermentation_Eminent-Domain_5_38	Fermentation: The Daily Wine Blog	0.5	0.375	0.51724137931
9717	marine1_3126_3243	You can help us spread our message to protect ocean wildlife by using the enclosed labels on all your correspondence.	0.6	0.5	0.586206896552
6644	WhereToHongKong_20481_20598	The Hong Kong Museum of Art (see page 54) stands behind the Space Museum next to the cultural center.	0.5	0.375	0.51724137931
5340	SemEval_49	Bread-Heavy Diet Linked to Kidney Cancer	0.4	0.5	0.51724137931
2118	Fermentation_HR5034_11310_11462	If I as a resident of Ohio want to purchase a bottle of Californis wine on line and have it shipped to me in Ohio without interference from anyone else.	0.45	0.5	0.51724137931
818	20020731-nyt_21258_21341	"Charles Easterling, 24, said he had been enrolled for a month but lived ""wherever."""	0.45	0.4375	0.586206896552
6849	WhereToHongKong_46791_46880	Nearby is the Memorial House of Dr. Sun Yat-sen, founder of the Chinese Republic.	0.45	0.375	0.51724137931
9211	hotel-california_26699_26747	The lightscreen had proved singularly unhelpful.	0.25	0.4375	0.379310344828
10000	wsj_0120_923_1069	Taking a cue from California, more politicians will launch their campaigns by backing initiatives, says David Magleby of Brigham Young University.	0.5	0.4375	0.51724137931
7156	appalachian1_1403_1423	Our mission is great	0.75	0.6875	0.793103448276
1427	Acephalous-Internet_1800_1835	I'd completely forgotten about him.	0.45	0.375	0.655172413793
8712	easy_money_4141_4176	"Rapa Nui,"" he said, ""Easter Island."	0.5	0.4375	0.51724137931
9164	hotel-california_25032_25092	I kept track for a while—thirty-eight days—but after that...	0.5	0.5	0.51724137931
3860	Nathans_Bylichka_31870_31929	We aren’t quite what you’d expect from reading the Grimms.”	0.45	0.5	0.448275862069
1237	A_defense_of_Michael_Moore_19132_19213	But if they didn't, one of their functions was to continue the racism of the KKK.	0.35	0.4375	0.655172413793
4847	SemEval_1174	Edwards blogger quits, becomes journalistic martyr	0.5	0.4375	0.51724137931
8396	detroit_13997_14072	Lumpy, I'm not a Democrat and I don't much approve of the Democratic Party.	0.4	0.5	0.586206896552
5001	SemEval_1314	Somali PM vows to bring Islamists to justice	0.5	0.5	0.586206896552
5526	SemEval_67	Vegetables May Boost Brain Power in Older Adults	0.65	0.5625	0.724137931034
9083	hotel-california_21860_21880	It was all so fast.”	0.5	0.5625	0.379310344828
7038	WhereToHongKong_9879_10050	The gold-plated sedan chairs on the left-hand side of the temple were once used for transporting the statues of the temple’s gods in religious processions.	0.65	0.5625	0.51724137931
3	110CYL068_1127_1130	".."""	0.5	0.4375	0.51724137931
9429	hotel-california_50_136	Sound travels as a mechanical wave through a medium, and in space, there is no medium.	0.5	0.375	0.586206896552
5574	SemEval_714	Morrissey may cheer up Eurovision	0.5	0.5625	0.448275862069
5720	SemEval_848	Mbeki on the big visit from the Chinese	0.5	0.3125	0.51724137931
4644	Seedbombing_6342_6352	That's me.	0.55	0.375	0.586206896552
5133	SemEval_1435	YouTube yields surprising payback	0.6	0.5625	0.51724137931
5212	SemEval_160	Iraqi Journalists Add Laws to List of Dangers	0.35	0.4375	0.586206896552
802	20020731-nyt_20031_20316	"He earned a physics degree from Columbia, became a Redskin, studied drama, worked in sports broadcasting, opened a Washington restaurant and built his own home here when he thought he might become a developer, ""just so I could know how the business worked from the ground up,"" he said."	0.6	0.5	0.586206896552
3339	NYTnewswire9_10538_10589	"And then the casualties were going to be terrible."""	0.35	0.4375	0.586206896552
7918	captured_moments_24985_24997	""" --on time."	0.55	0.375	0.655172413793
5392	SemEval_545	Two detained in body parts mailing	0.4	0.5625	0.51724137931
575	117CWL009_58_153	"Join us for the ""Sale of the Century"" at JCC Auction '99, on Saturday, November 13, 1999."	0.583333333333	0.4375	0.51724137931
5211	SemEval_16	Bad reasons to be good	0.4	0.4375	0.310344827586
5612	SemEval_75	Tailors and housewives busy as Muslims celebrate Eid	0.6	0.5625	0.586206896552
3961	Nathans_Bylichka_37381_37477	“and you’d better pray to whatever god you think will listen that he won’t care we woke her up.”	0.25	0.6875	0.586206896552
2551	How_soon-Fans_3586_3630	Kathy Sharpe says: April 18, 2010 at 1:02 pm	0.5	0.4375	0.51724137931
4293	Nathans_Bylichka_55634_55827	His first move pulled out the dagger, almost wrenching my arms from their sockets as I held on to the box, and the second shattered the box with a crushing punch that sent me reeling backwards.	0.35	0.5	0.310344827586
1745	Bartok_16896_16968	“is, for Bartók’s music, developmental in a relatively conventional way”	0.5	0.333333333333	0.51724137931
3410	NYTnewswire9_6995_7024	"The word spread: ""This is it."	0.5	0.4375	0.51724137931
9837	vampires_3992_4037	You can find more information on our website.	0.5	0.4375	0.586206896552
6966	WhereToHongKong_61076_61210	The modern minaret is known as the “Plain (or Naked) Pagoda,” in contrast to the Flower Pagoda of the Buddhist temple.	0.45	0.5	0.51724137931
5869	SemEval_985	Microsoft downplays Vista speech-recognition hack	0.45	0.5	0.448275862069
4711	SemEval_105	Cultural revolutionary, the iPod is five	0.6	0.5	0.586206896552
518	116CUL033_863_1061	In addition to that behind-the-scenes role, MCCOY has taken an out-front role in developing a Summer Bus Pass, neighborhood youth councils, and the We Value Youth information line.	0.5	0.4375	0.51724137931
7381	audubon1_7829_7879	Supplies are limited ... so please respond today! 	0.55	0.6875	0.448275862069
2833	Madame_White_Snake_5366_5802	While both stories each characterize Madame White Snake fairly consistently within their narratives, the uneven characterization in film noir perhaps mirrors the evolution of her character over time: readers may not be sure whether she is a pure villainess or whether she is a good wife who is badly treated by society, because there is evidence of both throughout her legend.	0.5	0.4375	0.51724137931
1104	602CZL285_1876_1920	ARLETTA B.NEWTON Donor Relations Coordinator	0.5	0.375	0.51724137931
10187	wsj_0176_584_799	Earnings at Xerox's financial-services operations actually rose slightly, but that was largely because capital gains at Crum & Forster offset Hurricane Hugo payments and the reserves set up to cover future payments.	0.5	0.375	0.51724137931
1867	Black_and_white_1269_1389	Ever since the dawn of man, human society has evolved in ways which attempt to ultimately control nature.	0.5	0.375	0.586206896552
6305	Uprooted_Farming-on-Sand_3863_3876	End of story.	0.45	0.5	0.862068965517
10049	wsj_0150_601_679	Williams, Duluth, Ga., is an insurance and financial-services holding company.	0.5	0.4375	0.51724137931
9640	littleshelter2_1517_1606	Sincerely, Maryann Chernovsky President	0.55	0.375	0.448275862069
6199	Uprooted_Bike_267_320	Was it a Christmas present, or maybe a birthday gift?	0.5	0.5	0.379310344828
7971	captured_moments_27702_27752	I hoped no one would bring up my last three plays.	0.5	0.4375	0.51724137931
9361	hotel-california_33656_33680	I didn't want to forget.	0.45	0.4375	0.655172413793
1305	A_defense_of_Michael_Moore_26696_26732	"""Bowling for Columbine is dishonest."	0.2	0.375	0.379310344828
2726	IntroHongKong_3014_3160	Whole cities have been created in the New Territories, although the unimaginative architecture of these towns has been criticized.	0.375	0.59375	0.51724137931
5579	SemEval_719	Italy to try US soldier for agent's Iraq death	0.3	0.4375	0.51724137931
4047	Nathans_Bylichka_41673_41727	I don’t wish to be reminded of how old I actually am.”	0.3	0.5625	0.51724137931
6677	WhereToHongKong_25192_25326	Ask the tourist authority about its interesting Heritage Tour from Kowloon and other countryside tours (see page 113).	0.5	0.3125	0.51724137931
4570	Seedbombing_2063_2206	I found this hard to do while also avoiding cops, dealing with the camera and the car window, scoping out angles of approach for throwing, etc.	0.3	0.5625	0.379310344828
1069	20020731-nyt_6107_6271	A government official involved in the inquiry said that evidence of those gifts was either incomplete or the subject of conflicting accounts by different witnesses.	0.45	0.375	0.724137931034
9402	hotel-california_3999_4009	“Come on,”	0.45	0.5	0.586206896552
4048	Nathans_Bylichka_41728_41804	A wave to the pale men brought a bottle of red wine and a platter of grapes.	0.6	0.5	0.586206896552
9683	lw1_310_328	"""Results, Harmon?"""	0.5	0.375	0.51724137931
10234	wsj_1640_1092_1179	Any secret can be pirated, the experts said, if it is transmitted over the air.	0.4	0.5	0.448275862069
7978	captured_moments_28049_28057	"""Never,"""	0.4	0.5625	0.724137931034
6022	The_Black_Willow_22581_22777	Though the elders' trunks fell and died, their children, first roots grown from the very branches that now lay dead, continued unabated, a continuous line from the most ancient of their ancestors.	0.35	0.5625	0.379310344828
9778	united1_1252_1288	Specify UWAX5 to receive this offer.	0.5	0.4375	0.51724137931
9224	hotel-california_28017_28046	I wanted my contentment back.	0.4	0.375	0.51724137931
8623	easy_money_130_239	I hadn't seen him since high-school, maybe twenty years before, and we were never buddies in the first place.	0.5	0.4375	0.51724137931
8613	easy_money_12680_12689	Anywhere?	0.5	0.4375	0.51724137931
7542	cable_spool_fort_115_137	"""You suck."" Chad said."	0.3	0.75	0.586206896552
1726	Bartok_14696_14879	Rather, we can consider this occurrence of E♭ as a middleground-level whole-tone descent that foreshadows the structural descent to E♭ at measure 131 that is represented in Example 2.	0.5	0.4375	0.51724137931
1163	A_defense_of_Michael_Moore_10451_10497	The same goes for the interview which follows.	0.5	0.4375	0.51724137931
4906	SemEval_1227	Corn stoves popping up in U.S. homes	0.5	0.4375	0.51724137931
5439	SemEval_588	Queen battles Bond for Baftas	0.5	0.5625	0.448275862069
